node,category,occupation
1664,I,celebrity
1665,I,politician
1666,D,politician
1667,I,celebrity
1668,P,celebrity
1669,I,politician
1670,P,scientist
1671,P,politician
1672,I,celebrity
1673,D,scientist
1674,D,celebrity
1675,D,scientist
1676,I,celebrity
1677,D,scientist
1678,D,scientist
1679,D,politician
1680,I,scientist
1681,I,celebrity
1682,D,politician
1683,D,scientist
1684,P,scientist
1685,P,scientist
1686,P,scientist
1687,I,scientist
1688,I,scientist
1689,I,politician
1690,I,politician
1691,D,scientist
1692,P,politician
1693,I,celebrity
1694,I,celebrity
1695,P,celebrity
1696,I,celebrity
1697,P,politician
1698,D,politician
1699,P,scientist
1700,I,politician
1701,P,celebrity
1702,D,politician
1703,P,politician
1704,D,celebrity
1705,D,scientist
1706,D,scientist
1707,P,celebrity
1708,D,celebrity
1709,P,politician
1710,D,celebrity
1711,P,celebrity
1712,P,scientist
1713,P,celebrity
1714,I,scientist
1715,P,celebrity
1716,P,scientist
1717,D,politician
1718,P,politician
1719,P,politician
1720,D,scientist
1721,I,scientist
1722,I,scientist
1723,D,politician
1724,P,scientist
1725,D,scientist
1726,I,celebrity
1727,I,politician
1728,I,celebrity
1729,P,celebrity
1730,D,politician
1731,P,politician
1732,I,celebrity
1733,P,scientist
1734,P,celebrity
1735,I,celebrity
1736,D,celebrity
1737,P,celebrity
1738,D,scientist
1739,D,celebrity
1740,P,politician
1741,I,scientist
1742,D,scientist
1743,P,scientist
1744,I,politician
1745,P,scientist
1746,I,celebrity
1747,I,politician
1748,P,scientist
1749,P,celebrity
1750,D,celebrity
1751,D,scientist
1752,D,politician
1753,I,celebrity
1754,I,scientist
1755,D,scientist
1756,D,politician
1757,I,politician
1758,P,scientist
1759,P,celebrity
1760,D,scientist
1761,P,politician
1762,P,politician
1763,P,politician
1764,P,scientist
1765,P,celebrity
1766,P,scientist
1767,P,celebrity
1768,I,scientist
1769,D,politician
1770,I,scientist
1771,I,celebrity
1772,D,scientist
1773,D,scientist
1774,D,politician
1775,D,scientist
1776,D,celebrity
1777,I,politician
1778,D,celebrity
1779,P,politician
1780,I,politician
1781,I,celebrity
1782,P,celebrity
1783,D,politician
1784,P,celebrity
1785,I,politician
1786,P,politician
1787,P,scientist
1788,D,celebrity
1789,D,scientist
1790,I,scientist
1791,I,politician
1792,I,celebrity
1793,P,scientist
1794,D,politician
1795,D,celebrity
1796,D,celebrity
1797,D,celebrity
1798,I,celebrity
1799,P,scientist
1800,D,scientist
1801,P,politician
1802,I,celebrity
1803,D,scientist
1804,P,scientist
1805,I,celebrity
1806,P,scientist
1807,P,scientist
1808,D,scientist
1809,D,scientist
1810,I,scientist
1811,P,scientist
1812,P,scientist
1813,D,celebrity
1814,D,celebrity
1815,P,celebrity
1816,D,politician
1817,D,politician
1818,D,scientist
1819,P,politician
1820,I,celebrity
1821,P,politician
1822,I,celebrity
1823,I,politician
1824,D,scientist
1825,P,scientist
1826,D,politician
1827,I,politician
1828,P,politician
1829,D,scientist
1830,I,scientist
1831,D,politician
1832,I,celebrity
1833,P,politician
1834,I,politician
1835,D,politician
1836,I,scientist
1837,I,scientist
1838,I,scientist
1839,D,politician
1840,I,politician
1841,P,politician
1842,P,celebrity
1843,D,politician
1844,D,scientist
1845,I,scientist
1846,P,politician
1847,I,politician
1848,D,scientist
1849,I,politician
1850,D,politician
1851,I,scientist
1852,I,scientist
1853,D,politician
1854,I,scientist
1855,D,politician
1856,P,politician
1857,I,scientist
1858,I,politician
1859,P,scientist
1860,D,scientist
1861,I,scientist
1862,D,politician
1863,I,politician
1864,P,celebrity
1865,I,scientist
1866,I,scientist
1867,P,celebrity
1868,P,scientist
1869,D,celebrity
1870,D,scientist
1871,P,scientist
1872,D,politician
1873,P,celebrity
1874,P,politician
1875,D,celebrity
1876,D,celebrity
1877,I,politician
1878,D,scientist
1879,D,celebrity
1880,P,scientist
1881,P,politician
1882,I,celebrity
1883,P,celebrity
1884,I,politician
1885,I,politician
1886,D,politician
1887,I,scientist
1888,D,celebrity
1889,D,celebrity
1890,D,celebrity
1891,I,celebrity
1892,I,politician
1893,P,celebrity
1894,D,celebrity
1895,I,scientist
1896,I,scientist
1897,I,politician
1898,P,scientist
1899,I,scientist
1900,D,celebrity
1901,I,scientist
1902,D,politician
1903,P,politician
1904,I,celebrity
1905,D,politician
1906,P,celebrity
1907,D,celebrity
1908,D,celebrity
1909,I,scientist
1910,I,celebrity
1911,P,politician
1912,I,scientist
1913,I,scientist
1914,I,scientist
1915,I,celebrity
1916,D,scientist
1917,D,scientist
1918,P,celebrity
1919,I,politician
1920,D,politician
1921,I,scientist
1922,I,celebrity
1923,P,celebrity
1924,P,celebrity
1925,P,scientist
1926,P,celebrity
1927,P,scientist
1928,P,celebrity
1929,D,celebrity
1930,I,celebrity
1931,I,celebrity
1932,P,politician
1933,I,scientist
1934,D,politician
1935,D,politician
1936,I,scientist
1937,D,scientist
1938,I,scientist
1939,D,celebrity
1940,D,scientist
1941,I,celebrity
1942,P,politician
1943,I,scientist
1944,P,politician
1945,I,scientist
1946,I,politician
1947,D,scientist
1948,P,scientist
1949,P,scientist
1950,I,celebrity
1951,D,scientist
1952,D,scientist
1953,D,politician
1954,I,celebrity
1955,I,scientist
1956,I,politician
1957,D,politician
1958,D,celebrity
1959,D,scientist
1960,I,politician
1961,D,politician
1962,D,celebrity
1963,D,politician
1964,P,scientist
1965,I,politician
1966,I,scientist
1967,I,celebrity
1968,D,celebrity
1969,P,scientist
1970,P,politician
1971,P,celebrity
1972,D,celebrity
1973,I,scientist
1974,P,scientist
1975,D,scientist
1976,D,scientist
1977,D,politician
1978,P,celebrity
1979,D,politician
1980,D,politician
1981,P,politician
1982,P,politician
1983,D,politician
1984,P,scientist
1985,I,politician
1986,D,politician
1987,I,scientist
1988,I,celebrity
1989,P,politician
1990,P,politician
1991,I,scientist
1992,P,scientist
1993,D,politician
1994,P,politician
1995,P,politician
1996,P,scientist
1997,I,scientist
1998,D,scientist
1999,I,scientist
2000,I,politician
2001,D,celebrity
2002,I,politician
2003,P,politician
2004,I,politician
2005,I,politician
2006,P,celebrity
2007,P,politician
2008,I,scientist
2009,D,celebrity
2010,I,celebrity
2011,P,politician
2012,D,politician
2013,P,politician
2014,I,politician
2015,P,celebrity
2016,P,celebrity
2017,D,scientist
2018,I,scientist
2019,D,politician
2020,I,scientist
2021,P,politician
2022,I,politician
2023,D,politician
2024,P,politician
2025,I,politician
2026,I,celebrity
2027,P,scientist
2028,I,scientist
2029,I,celebrity
2030,P,politician
2031,D,celebrity
2032,I,celebrity
2033,D,celebrity
2034,I,celebrity
2035,I,celebrity
2036,I,politician
2037,D,politician
2038,I,scientist
2039,D,politician
2040,P,celebrity
2041,P,politician
2042,P,celebrity
2043,I,politician
2044,D,celebrity
2045,I,celebrity
2046,I,scientist
2047,D,celebrity
2048,I,politician
2049,P,politician
2050,I,scientist
2051,D,politician
2052,I,politician
2053,I,celebrity
2054,I,scientist
2055,I,scientist
2056,I,celebrity
2057,P,celebrity
2058,I,scientist
2059,D,celebrity
2060,D,scientist
2061,D,politician
2062,I,celebrity
2063,I,celebrity
2064,I,politician
2065,D,politician
2066,D,politician
2067,P,politician
2068,I,scientist
2069,D,celebrity
2070,D,celebrity
2071,I,celebrity
2072,I,celebrity
2073,I,celebrity
2074,D,celebrity
2075,P,celebrity
2076,P,politician
2077,P,scientist
2078,P,scientist
2079,I,celebrity
2080,I,scientist
2081,D,celebrity
2082,P,scientist
2083,P,politician
2084,I,scientist
2085,D,scientist
2086,I,politician
2087,I,scientist
2088,I,scientist
2089,D,scientist
2090,P,politician
2091,I,scientist
2092,I,scientist
2093,D,scientist
2094,D,politician
2095,I,politician
2096,I,celebrity
2097,D,politician
2098,I,politician
2099,P,politician
2100,P,scientist
2101,I,scientist
2102,I,celebrity
2103,I,celebrity
2104,I,politician
2105,D,scientist
2106,P,politician
2107,I,politician
2108,P,celebrity
2109,I,politician
2110,P,celebrity
2111,I,celebrity
2112,P,politician
2113,I,scientist
2114,I,scientist
2115,I,celebrity
2116,D,celebrity
2117,P,politician
2118,I,celebrity
2119,I,scientist
2120,P,scientist
2121,I,politician
2122,I,scientist
2123,I,celebrity
2124,I,scientist
2125,P,celebrity
2126,P,celebrity
2127,P,celebrity
2128,D,politician
2129,D,politician
2130,I,scientist
2131,I,politician
2132,I,celebrity
2133,I,politician
2134,D,politician
2135,I,scientist
2136,D,celebrity
2137,I,celebrity
2138,D,celebrity
2139,I,scientist
2140,I,politician
2141,I,scientist
2142,I,celebrity
2143,P,politician
2144,P,celebrity
2145,D,celebrity
2146,I,celebrity
2147,D,scientist
2148,D,scientist
2149,P,scientist
2150,D,celebrity
2151,P,scientist
2152,P,celebrity
2153,P,scientist
2154,D,celebrity
2155,D,scientist
2156,D,celebrity
2157,P,politician
2158,I,scientist
2159,D,celebrity
2160,D,politician
2161,I,scientist
2162,P,politician
2163,P,scientist
2164,P,celebrity
2165,D,politician
2166,D,scientist
2167,P,celebrity
2168,D,scientist
2169,I,politician
2170,D,scientist
2171,D,celebrity
2172,I,scientist
2173,P,politician
2174,D,politician
2175,D,celebrity
2176,D,politician
2177,P,celebrity
2178,D,celebrity
2179,I,politician
2180,I,celebrity
2181,P,scientist
2182,P,scientist
2183,P,celebrity
2184,P,scientist
2185,P,politician
2186,D,scientist
2187,I,celebrity
2188,D,scientist
2189,I,scientist
2190,I,scientist
2191,I,scientist
2192,D,scientist
2193,D,celebrity
2194,I,celebrity
2195,D,politician
2196,P,celebrity
2197,P,celebrity
2198,P,scientist
2199,P,celebrity
2200,D,politician
2201,P,politician
2202,D,scientist
2203,D,scientist
2204,P,scientist
2205,D,politician
2206,I,scientist
2207,D,scientist
2208,P,celebrity
2209,P,politician
2210,P,scientist
2211,I,celebrity
2212,I,scientist
2213,P,politician
2214,P,scientist
2215,D,scientist
2216,P,celebrity
2217,I,scientist
2218,P,scientist
2219,D,celebrity
2220,I,politician
2221,I,scientist
2222,D,celebrity
2223,I,celebrity
2224,P,politician
2225,I,celebrity
2226,I,politician
2227,D,celebrity
2228,I,politician
2229,P,celebrity
2230,D,scientist
2231,P,politician
2232,I,politician
2233,D,scientist
2234,I,scientist
2235,I,politician
2236,I,scientist
2237,I,politician
2238,D,scientist
2239,P,politician
2240,I,politician
2241,I,scientist
2242,I,scientist
2243,P,scientist
2244,P,scientist
2245,I,scientist
2246,I,politician
2247,I,celebrity
2248,D,politician
2249,D,celebrity
2250,I,politician
2251,I,scientist
2252,D,politician
2253,D,politician
2254,D,politician
2255,I,celebrity
2256,D,celebrity
2257,I,scientist
2258,I,scientist
2259,I,politician
2260,P,celebrity
2261,D,politician
2262,P,scientist
2263,P,scientist
2264,I,scientist
2265,D,scientist
2266,D,celebrity
2267,P,politician
2268,D,politician
2269,P,politician
2270,P,politician
2271,D,celebrity
2272,D,scientist
2273,D,celebrity
2274,P,celebrity
2275,P,celebrity
2276,P,scientist
2277,I,politician
2278,D,scientist
2279,P,celebrity
2280,P,scientist
2281,D,politician
2282,I,scientist
2283,I,celebrity
2284,I,celebrity
2285,D,politician
2286,I,scientist
2287,P,scientist
2288,D,politician
2289,P,celebrity
2290,I,celebrity
2291,P,celebrity
2292,I,scientist
2293,P,politician
2294,P,scientist
2295,I,celebrity
2296,I,politician
2297,D,scientist
2298,I,scientist
2299,D,scientist
2300,I,politician
2301,D,celebrity
2302,D,scientist
2303,P,celebrity
2304,P,celebrity
2305,P,politician
2306,P,celebrity
2307,I,scientist
2308,D,scientist
2309,P,celebrity
2310,I,celebrity
2311,P,celebrity
2312,P,celebrity
2313,P,celebrity
2314,P,politician
2315,D,celebrity
2316,D,celebrity
2317,D,celebrity
2318,D,politician
2319,I,celebrity
2320,I,politician
2321,D,scientist
2322,D,celebrity
2323,P,celebrity
2324,I,scientist
2325,D,scientist
2326,D,celebrity
2327,D,politician
2328,D,celebrity
2329,P,scientist
2330,I,politician
2331,P,celebrity
2332,P,politician
2333,I,scientist
2334,P,scientist
2335,P,scientist
2336,D,celebrity
2337,P,politician
2338,D,scientist
2339,P,scientist
2340,I,celebrity
2341,P,celebrity
2342,I,celebrity
2343,I,scientist
2344,I,scientist
2345,D,celebrity
2346,D,celebrity
2347,P,politician
2348,P,politician
2349,D,celebrity
2350,I,celebrity
2351,D,politician
2352,I,politician
2353,I,scientist
2354,P,celebrity
2355,D,scientist
2356,I,scientist
2357,I,politician
2358,P,scientist
2359,P,politician
2360,P,scientist
2361,D,celebrity
2362,I,celebrity
2363,D,scientist
2364,D,scientist
2365,D,celebrity
2366,I,scientist
2367,D,politician
2368,I,politician
2369,P,celebrity
2370,I,celebrity
2371,P,politician
2372,I,politician
2373,P,celebrity
2374,I,scientist
2375,D,politician
2376,D,celebrity
2377,P,politician
2378,I,celebrity
2379,I,politician
2380,P,celebrity
2381,I,politician
2382,P,politician
2383,P,politician
2384,D,politician
2385,D,scientist
2386,P,celebrity
2387,I,politician
2388,P,celebrity
2389,P,celebrity
2390,I,celebrity
2391,D,celebrity
2392,D,politician
2393,I,scientist
2394,I,celebrity
2395,I,celebrity
2396,D,politician
2397,P,politician
2398,P,scientist
2399,I,celebrity
2400,I,politician
2401,P,celebrity
2402,I,scientist
2403,I,politician
2404,D,celebrity
2405,D,scientist
2406,P,scientist
2407,D,scientist
2408,I,celebrity
2409,P,scientist
2410,D,scientist
2411,I,politician
2412,I,politician
2413,P,celebrity
2414,D,scientist
2415,I,celebrity
2416,I,celebrity
2417,D,politician
2418,I,politician
2419,D,politician
2420,I,politician
2421,D,scientist
2422,I,politician
2423,I,politician
2424,I,scientist
2425,I,scientist
2426,P,scientist
2427,I,celebrity
2428,D,celebrity
2429,P,politician
2430,I,scientist
2431,P,scientist
2432,I,politician
2433,D,politician
2434,D,politician
2435,D,celebrity
2436,D,scientist
2437,I,celebrity
2438,I,scientist
2439,D,politician
2440,I,scientist
2441,D,scientist
2442,D,celebrity
2443,D,politician
2444,I,politician
2445,I,politician
2446,I,celebrity
2447,I,politician
2448,I,scientist
2449,P,celebrity
2450,D,politician
2451,I,celebrity
2452,I,scientist
2453,D,politician
2454,P,celebrity
2455,D,politician
2456,D,celebrity
2457,I,celebrity
2458,P,scientist
2459,I,celebrity
2460,D,celebrity
2461,D,scientist
2462,I,politician
2463,P,politician
2464,I,politician
2465,D,politician
2466,D,scientist
2467,D,scientist
2468,D,scientist
2469,D,celebrity
2470,P,celebrity
2471,I,celebrity
2472,I,celebrity
2473,P,celebrity
2474,P,celebrity
2475,I,scientist
2476,D,celebrity
2477,I,scientist
2478,D,scientist
2479,D,scientist
2480,P,politician
2481,P,celebrity
2482,D,politician
2483,D,celebrity
2484,I,scientist
2485,D,scientist
2486,I,scientist
2487,D,scientist
2488,D,politician
2489,D,politician
2490,I,scientist
2491,D,scientist
2492,I,politician
2493,P,scientist
2494,D,celebrity
2495,P,politician
2496,I,scientist
2497,I,scientist
2498,I,scientist
2499,P,celebrity
2500,D,politician
2501,I,scientist
2502,I,celebrity
2503,I,scientist
2504,P,politician
2505,I,scientist
2506,P,politician
2507,I,politician
2508,D,celebrity
2509,P,politician
2510,D,politician
2511,I,politician
2512,I,celebrity
2513,I,scientist
2514,D,politician
2515,D,celebrity
2516,P,scientist
2517,D,politician
2518,P,celebrity
2519,D,politician
2520,D,politician
2521,P,celebrity
2522,I,celebrity
2523,I,scientist
2524,D,politician
2525,I,politician
2526,I,scientist
2527,P,politician
2528,P,scientist
2529,D,politician
2530,I,politician
2531,D,celebrity
2532,P,scientist
2533,P,politician
2534,D,politician
2535,P,scientist
2536,P,politician
2537,D,politician
2538,I,politician
2539,D,politician
2540,P,politician
2541,P,scientist
2542,D,celebrity
2543,D,scientist
2544,I,celebrity
2545,P,celebrity
2546,D,celebrity
2547,I,politician
2548,I,scientist
2549,I,celebrity
2550,P,celebrity
2551,I,scientist
2552,P,scientist
2553,D,celebrity
2554,D,politician
2555,P,celebrity
2556,I,celebrity
2557,I,politician
2558,P,politician
2559,I,politician
2560,P,scientist
2561,D,celebrity
2562,D,scientist
2563,D,celebrity
2564,I,scientist
2565,P,politician
2566,D,celebrity
2567,P,scientist
2568,I,politician
2569,D,celebrity
2570,P,scientist
2571,I,scientist
2572,I,politician
2573,I,scientist
2574,D,politician
2575,D,scientist
2576,P,politician
2577,P,scientist
2578,I,politician
2579,I,politician
2580,I,politician
2581,P,celebrity
2582,I,politician
2583,D,scientist
2584,P,scientist
2585,I,politician
2586,P,scientist
2587,I,celebrity
2588,P,celebrity
2589,P,politician
2590,I,politician
2591,I,celebrity
2592,D,scientist
2593,D,scientist
2594,D,scientist
2595,I,celebrity
2596,I,politician
2597,P,politician
2598,P,celebrity
2599,P,politician
2600,D,celebrity
2601,P,politician
2602,I,politician
2603,D,politician
2604,P,politician
2605,I,politician
2606,P,politician
2607,D,celebrity
2608,P,scientist
2609,I,scientist
2610,D,politician
2611,D,scientist
2612,I,celebrity
2613,I,politician
2614,P,celebrity
2615,D,celebrity
2616,I,celebrity
2617,D,politician
2618,D,celebrity
2619,P,celebrity
2620,D,celebrity
2621,D,celebrity
2622,I,scientist
2623,D,celebrity
2624,I,politician
2625,I,scientist
2626,P,politician
2627,P,celebrity
2628,P,celebrity
2629,D,celebrity
2630,D,celebrity
2631,D,celebrity
2632,I,celebrity
2633,D,celebrity
2634,D,politician
2635,D,scientist
2636,I,politician
2637,P,scientist
2638,I,celebrity
2639,I,scientist
2640,D,celebrity
2641,D,politician
2642,P,celebrity
2643,P,politician
2644,D,scientist
2645,D,scientist
2646,I,scientist
2647,P,celebrity
2648,P,politician
2649,D,scientist
2650,D,celebrity
2651,P,scientist
2652,P,celebrity
2653,D,celebrity
2654,P,politician
2655,P,celebrity
2656,P,celebrity
2657,I,scientist
2658,P,politician
2659,P,scientist
2660,D,celebrity
2661,D,scientist
